aoi,fold,image_id
dar,4,dar_42f235_02348.tif
dar,0,dar_a017f9_00548.tif
dar,1,dar_f883a0_03028.tif
znz,2,znz_bc32f1_08931.tif
znz,3,znz_06f252_06847.tif
znz,4,znz_75cdfa_07786.tif
znz,0,znz_c7415c_12189.tif
acc,1,acc_ca041a_05130.tif
znz,2,znz_06f252_06033.tif
dar,3,dar_42f235_01113.tif
znz,4,znz_425403_14004.tif
znz,0,znz_06f252_06097.tif
mon,1,mon_401175_05954.tif
mon,2,mon_493701_05656.tif
znz,3,znz_bc32f1_08755.tif
dar,4,dar_0a4c40_03990.tif
dar,0,dar_a017f9_00406.tif
dar,1,dar_353093_00892.tif
dar,2,dar_0a4c40_04163.tif
znz,3,znz_076995_11267.tif
znz,4,znz_3f8360_12707.tif
znz,0,znz_bd5c14_16077.tif
dar,1,dar_a017f9_00424.tif
znz,2,znz_076995_11313.tif
znz,3,znz_bd5c14_15277.tif
dar,4,dar_353093_00821.tif
znz,0,znz_3f8360_12662.tif
znz,1,znz_3b20d4_10653.tif
znz,2,znz_e52478_13557.tif
znz,3,znz_425403_14181.tif
mon,4,mon_401175_05896.tif
dar,0,dar_f883a0_03171.tif
dar,1,dar_0a4c40_03704.tif
znz,2,znz_bd5c14_15496.tif
znz,3,znz_33cae6_09716.tif
znz,4,znz_aee7fd_07655.tif
znz,0,znz_425403_13661.tif
znz,1,znz_425403_13933.tif
znz,2,znz_aee7fd_07099.tif
dar,3,dar_a017f9_00556.tif
znz,4,znz_bc32f1_09321.tif
znz,0,znz_3b20d4_10470.tif
dar,1,dar_f883a0_02430.tif
znz,2,znz_aee7fd_07402.tif
dar,3,dar_0a4c40_04367.tif
znz,4,znz_06f252_06416.tif
znz,0,znz_bd5c14_15739.tif
znz,1,znz_75cdfa_07953.tif
znz,2,znz_bd5c14_15222.tif
znz,3,znz_e52478_13489.tif
znz,4,znz_9b8638_15065.tif
znz,0,znz_3b20d4_10462.tif
znz,1,znz_bd5c14_16010.tif
znz,2,znz_3f8360_12977.tif
znz,3,znz_aee7fd_07480.tif
dar,4,dar_42f235_02284.tif
dar,0,dar_f883a0_02425.tif
znz,1,znz_3f8360_12812.tif
dar,2,dar_42f235_01487.tif
znz,3,znz_3b20d4_10353.tif
znz,4,znz_bc32f1_09407.tif
znz,0,znz_c7415c_12084.tif
znz,1,znz_bc32f1_09541.tif
znz,2,znz_06f252_06650.tif
znz,3,znz_aee7fd_07401.tif
znz,4,znz_9b8638_14962.tif
znz,0,znz_425403_13979.tif
dar,1,dar_0a4c40_03787.tif
znz,2,znz_bd5c14_15815.tif
znz,3,znz_aee7fd_07760.tif
dar,4,dar_b15fce_00291.tif
znz,0,znz_c7415c_12386.tif
dar,1,dar_0a4c40_03671.tif
znz,2,znz_425403_14001.tif
acc,3,acc_ca041a_05125.tif
znz,4,znz_425403_14031.tif
znz,0,znz_e52478_13285.tif
znz,1,znz_aee7fd_07393.tif
mon,2,mon_493701_05647.tif
znz,3,znz_425403_13937.tif
znz,4,znz_33cae6_10201.tif
dar,0,dar_353093_00791.tif
znz,1,znz_bc32f1_09323.tif
znz,2,znz_c7415c_12114.tif
znz,3,znz_3f8360_12961.tif
znz,4,znz_bc32f1_09260.tif
znz,0,znz_bd5c14_16042.tif
znz,1,znz_aee7fd_07572.tif
znz,2,znz_076995_11288.tif
znz,3,znz_aee7fd_06946.tif
znz,4,znz_75cdfa_07877.tif
znz,0,znz_aee7fd_07578.tif
znz,1,znz_3f8360_12781.tif
znz,2,znz_076995_11909.tif
dar,3,dar_42f235_01606.tif
dar,4,dar_0a4c40_03633.tif
znz,0,znz_425403_13718.tif
dar,1,dar_42f235_01543.tif
znz,2,znz_06f252_06800.tif
znz,3,znz_bc32f1_09543.tif
znz,4,znz_3b20d4_10943.tif
mon,0,mon_207cc7_05718.tif
dar,1,dar_f883a0_02551.tif
kam,2,kam_4e7c7f_16158.tif
znz,3,znz_c7415c_12523.tif
znz,4,znz_076995_11424.tif
znz,0,znz_c7415c_12406.tif
znz,1,znz_bd5c14_15584.tif
znz,2,znz_06f252_06796.tif
znz,3,znz_3f8360_12608.tif
znz,4,znz_e52478_13603.tif
znz,0,znz_bc32f1_09090.tif
acc,1,acc_ca041a_05015.tif
dar,2,dar_0a4c40_04348.tif
znz,3,znz_c7415c_12304.tif
znz,4,znz_aee7fd_06905.tif
dar,0,dar_42f235_02074.tif
acc,1,acc_665946_04738.tif
kam,2,kam_4e7c7f_16219.tif
dar,3,dar_42f235_02180.tif
acc,4,acc_665946_04762.tif
znz,0,znz_3b20d4_11094.tif
dar,1,dar_42f235_01535.tif
dar,2,dar_42f235_01807.tif
znz,3,znz_bc32f1_08753.tif
dar,4,dar_0a4c40_04296.tif
znz,0,znz_076995_11959.tif
dar,1,dar_0a4c40_03534.tif
znz,2,znz_425403_14454.tif
dar,3,dar_42f235_02122.tif
dar,4,dar_f883a0_02596.tif
znz,0,znz_3f8360_13145.tif
dar,1,dar_0a4c40_04097.tif
dar,2,dar_f883a0_02763.tif
znz,3,znz_3b20d4_10671.tif
dar,4,dar_f883a0_03038.tif
acc,0,acc_d41d81_05357.tif
znz,1,znz_076995_11663.tif
ptn,2,ptn_abe1a3_05569.tif
acc,3,acc_a42435_04569.tif
znz,4,znz_aee7fd_07168.tif
znz,0,znz_bd5c14_16072.tif
acc,1,acc_d41d81_05266.tif
dar,2,dar_0a4c40_04351.tif
znz,3,znz_bc32f1_08738.tif
znz,4,znz_33cae6_09891.tif
dar,0,dar_42f235_01647.tif
acc,1,acc_665946_04759.tif
kam,2,kam_4e7c7f_16199.tif
znz,3,znz_9b8638_15165.tif
acc,4,acc_665946_04771.tif
acc,0,acc_d41d81_05223.tif
znz,1,znz_425403_14232.tif
znz,2,znz_33cae6_09682.tif
znz,3,znz_75cdfa_07864.tif
znz,4,znz_e52478_13549.tif
znz,0,znz_bd5c14_15987.tif
kam,1,kam_4e7c7f_16170.tif
mon,2,mon_f15272_05801.tif
acc,3,acc_665946_04678.tif
znz,4,znz_33cae6_09927.tif
znz,0,znz_bd5c14_15499.tif
znz,1,znz_33cae6_10249.tif
dar,2,dar_42f235_02085.tif
znz,3,znz_bc32f1_09381.tif
dar,4,dar_f883a0_02442.tif
znz,0,znz_9b8638_14831.tif
znz,1,znz_076995_11844.tif
znz,2,znz_425403_14036.tif
dar,3,dar_f883a0_02519.tif
znz,4,znz_bd5c14_15882.tif
dar,0,dar_0a4c40_04319.tif
dar,1,dar_0a4c40_04002.tif
dar,2,dar_42f235_01819.tif
dar,3,dar_a017f9_00542.tif
znz,4,znz_aee7fd_07154.tif
mon,0,mon_401175_05868.tif
acc,1,acc_665946_04731.tif
mon,2,mon_207cc7_05762.tif
dar,3,dar_0a4c40_03924.tif
znz,4,znz_e52478_13300.tif
znz,0,znz_bc32f1_09361.tif
znz,1,znz_33cae6_10070.tif
znz,2,znz_425403_13682.tif
znz,3,znz_c7415c_12112.tif
znz,4,znz_bd5c14_16065.tif
acc,0,acc_665946_04787.tif
znz,1,znz_3b20d4_10729.tif
ptn,2,ptn_f49f31_05457.tif
znz,3,znz_33cae6_09821.tif
dar,4,dar_b15fce_00062.tif
znz,0,znz_33cae6_10120.tif
znz,1,znz_3f8360_13267.tif
dar,2,dar_353093_00870.tif
dar,3,dar_f883a0_02651.tif
acc,4,acc_ca041a_05151.tif
znz,0,znz_9b8638_14760.tif
znz,1,znz_076995_11237.tif
mon,2,mon_f15272_05839.tif
znz,3,znz_bc32f1_09156.tif
znz,4,znz_425403_14495.tif
znz,0,znz_9b8638_14875.tif
znz,1,znz_e52478_13348.tif
dar,2,dar_353093_00938.tif
acc,3,acc_665946_04727.tif
acc,4,acc_a42435_04518.tif
znz,0,znz_bd5c14_15995.tif
dar,1,dar_f883a0_03396.tif
znz,2,znz_bc32f1_09067.tif
znz,3,znz_bc32f1_09219.tif
znz,4,znz_425403_14024.tif
znz,0,znz_e52478_13338.tif
znz,1,znz_bc32f1_08766.tif
acc,2,acc_665946_04858.tif
dar,3,dar_a017f9_00719.tif
acc,4,acc_a42435_04574.tif
dar,0,dar_b15fce_00351.tif
znz,1,znz_bc32f1_08809.tif
dar,2,dar_353093_00956.tif
znz,3,znz_75cdfa_08501.tif
znz,4,znz_06f252_06417.tif
dar,0,dar_42f235_02245.tif
znz,1,znz_33cae6_09910.tif
znz,2,znz_9b8638_14735.tif
znz,3,znz_aee7fd_07587.tif
znz,4,znz_076995_11814.tif
znz,0,znz_bd5c14_15803.tif
znz,1,znz_c7415c_12540.tif
znz,2,znz_425403_14331.tif
znz,3,znz_425403_14124.tif
dar,4,dar_b15fce_00248.tif
dar,0,dar_0a4c40_04324.tif
znz,1,znz_9b8638_14615.tif
dar,2,dar_42f235_01277.tif
znz,3,znz_9b8638_14927.tif
dar,4,dar_42f235_01128.tif
znz,0,znz_75cdfa_07910.tif
znz,1,znz_c7415c_12549.tif
znz,2,znz_75cdfa_08239.tif
znz,3,znz_75cdfa_07840.tif
znz,4,znz_bc32f1_08867.tif
znz,0,znz_aee7fd_07739.tif
znz,1,znz_bc32f1_08922.tif
znz,2,znz_aee7fd_07459.tif
znz,3,znz_c7415c_12461.tif
dar,4,dar_a017f9_00472.tif
dar,0,dar_f883a0_03265.tif
dar,1,dar_353093_00926.tif
dar,2,dar_42f235_02286.tif
znz,3,znz_06f252_06632.tif
znz,4,znz_3f8360_12998.tif
znz,0,znz_425403_14219.tif
znz,1,znz_33cae6_09907.tif
dar,2,dar_a017f9_00671.tif
znz,3,znz_06f252_06690.tif
znz,4,znz_3f8360_13225.tif
znz,0,znz_c7415c_11979.tif
znz,1,znz_bd5c14_15593.tif
znz,2,znz_076995_11391.tif
znz,3,znz_9b8638_14897.tif
znz,4,znz_3b20d4_10811.tif
znz,0,znz_425403_14018.tif
dar,1,dar_42f235_01580.tif
znz,2,znz_aee7fd_06975.tif
dar,3,dar_353093_00908.tif
dar,4,dar_42f235_02156.tif
acc,0,acc_ca041a_04999.tif
znz,1,znz_3f8360_13234.tif
znz,2,znz_3f8360_12787.tif
znz,3,znz_425403_14400.tif
znz,4,znz_9b8638_14598.tif
dar,0,dar_42f235_01142.tif
znz,1,znz_425403_14467.tif
dar,2,dar_b15fce_00322.tif
znz,3,znz_076995_11631.tif
dar,4,dar_f883a0_02971.tif
dar,0,dar_42f235_01428.tif
dar,1,dar_f883a0_02870.tif
znz,2,znz_3b20d4_11067.tif
znz,3,znz_3b20d4_10691.tif
dar,4,dar_f883a0_03165.tif
dar,0,dar_a017f9_00473.tif
znz,1,znz_aee7fd_07413.tif
znz,2,znz_bd5c14_15540.tif
dar,3,dar_0a4c40_03609.tif
znz,4,znz_425403_13929.tif
dar,0,dar_42f235_02072.tif
acc,1,acc_ca041a_05038.tif
dar,2,dar_b15fce_00123.tif
dar,3,dar_42f235_02313.tif
dar,4,dar_f883a0_02553.tif
znz,0,znz_bd5c14_15986.tif
znz,1,znz_06f252_06514.tif
znz,2,znz_06f252_06662.tif
znz,3,znz_9b8638_14906.tif
znz,4,znz_3f8360_13096.tif
znz,0,znz_425403_13782.tif
znz,1,znz_425403_14088.tif
znz,2,znz_c7415c_12076.tif
znz,3,znz_75cdfa_08451.tif
dar,4,dar_42f235_01905.tif
znz,0,znz_bd5c14_15918.tif
znz,1,znz_076995_11338.tif
acc,2,acc_ca041a_05048.tif
znz,3,znz_aee7fd_07687.tif
znz,4,znz_9b8638_15181.tif
znz,0,znz_bd5c14_16059.tif
znz,1,znz_06f252_06836.tif
znz,2,znz_3f8360_13119.tif
znz,3,znz_3b20d4_11212.tif
acc,4,acc_ca041a_05044.tif
znz,0,znz_076995_11372.tif
znz,1,znz_75cdfa_08646.tif
znz,2,znz_bc32f1_08910.tif
znz,3,znz_c7415c_12391.tif
znz,4,znz_06f252_06212.tif
znz,0,znz_33cae6_09863.tif
dar,1,dar_0a4c40_04000.tif
znz,2,znz_425403_14436.tif
znz,3,znz_bc32f1_08941.tif
znz,4,znz_c7415c_12382.tif
acc,0,acc_d41d81_05238.tif
znz,1,znz_3b20d4_10414.tif
znz,2,znz_3f8360_13008.tif
dar,3,dar_f883a0_02824.tif
znz,4,znz_9b8638_14714.tif
znz,0,znz_425403_13790.tif
dar,1,dar_b15fce_00095.tif
znz,2,znz_c7415c_11973.tif
dar,3,dar_42f235_02051.tif
dar,4,dar_f883a0_02537.tif
ptn,0,ptn_abe1a3_05626.tif
znz,1,znz_3b20d4_10817.tif
dar,2,dar_0a4c40_04217.tif
dar,3,dar_42f235_02009.tif
dar,4,dar_42f235_02088.tif
dar,0,dar_f883a0_02860.tif
znz,1,znz_3b20d4_11123.tif
znz,2,znz_33cae6_09733.tif
dar,3,dar_f883a0_02813.tif
znz,4,znz_e52478_13337.tif
znz,0,znz_06f252_06260.tif
znz,1,znz_e52478_13533.tif
acc,2,acc_665946_04903.tif
znz,3,znz_c7415c_12115.tif
znz,4,znz_75cdfa_08454.tif
kam,0,kam_4e7c7f_16150.tif
znz,1,znz_33cae6_09834.tif
dar,2,dar_f883a0_03430.tif
znz,3,znz_425403_13704.tif
znz,4,znz_3f8360_13028.tif
nia,0,nia_825a50_04413.tif
dar,1,dar_42f235_02319.tif
znz,2,znz_c7415c_12477.tif
znz,3,znz_bc32f1_08893.tif
dar,4,dar_42f235_01791.tif
znz,0,znz_3f8360_12681.tif
znz,1,znz_425403_13679.tif
znz,2,znz_c7415c_12384.tif
dar,3,dar_0a4c40_03596.tif
dar,4,dar_f883a0_02889.tif
znz,0,znz_aee7fd_07674.tif
znz,1,znz_06f252_06622.tif
znz,2,znz_3f8360_12584.tif
dar,3,dar_f883a0_02733.tif
dar,4,dar_a017f9_00619.tif
znz,0,znz_e52478_13445.tif
znz,1,znz_33cae6_10248.tif
dar,2,dar_42f235_02307.tif
znz,3,znz_bd5c14_15307.tif
dar,4,dar_0a4c40_04083.tif
znz,0,znz_06f252_06336.tif
acc,1,acc_d41d81_05178.tif
znz,2,znz_3b20d4_10923.tif
dar,3,dar_a017f9_00712.tif
znz,4,znz_aee7fd_07011.tif
znz,0,znz_06f252_06591.tif
znz,1,znz_e52478_13405.tif
znz,2,znz_bd5c14_15670.tif
znz,3,znz_bc32f1_09522.tif
znz,4,znz_33cae6_09950.tif
znz,0,znz_bc32f1_09426.tif
znz,1,znz_aee7fd_07757.tif
znz,2,znz_076995_11440.tif
znz,3,znz_06f252_06404.tif
znz,4,znz_06f252_06461.tif
znz,0,znz_33cae6_09686.tif
znz,1,znz_c7415c_12087.tif
acc,2,acc_665946_04737.tif
znz,3,znz_3b20d4_10545.tif
znz,4,znz_3b20d4_11201.tif
znz,0,znz_3b20d4_10740.tif
dar,1,dar_42f235_01725.tif
znz,2,znz_06f252_06490.tif
znz,3,znz_06f252_06826.tif
znz,4,znz_bd5c14_15659.tif
znz,0,znz_75cdfa_08670.tif
dar,1,dar_f883a0_02608.tif
znz,2,znz_75cdfa_08386.tif
znz,3,znz_aee7fd_07231.tif
dar,4,dar_0a4c40_04106.tif
znz,0,znz_3b20d4_10336.tif
znz,1,znz_06f252_06065.tif
znz,2,znz_c7415c_12470.tif
znz,3,znz_bd5c14_15295.tif
znz,4,znz_33cae6_10210.tif
znz,0,znz_aee7fd_07344.tif
znz,1,znz_076995_11370.tif
dar,2,dar_f883a0_02632.tif
znz,3,znz_aee7fd_06922.tif
znz,4,znz_aee7fd_07151.tif
znz,0,znz_425403_14511.tif
znz,1,znz_3f8360_12902.tif
acc,2,acc_d41d81_05281.tif
znz,3,znz_e52478_13442.tif
znz,4,znz_33cae6_09960.tif
znz,0,znz_75cdfa_08144.tif
znz,1,znz_9b8638_14999.tif
dar,2,dar_f883a0_02359.tif
dar,3,dar_b15fce_00316.tif
dar,4,dar_42f235_01298.tif
acc,0,acc_ca041a_05150.tif
znz,1,znz_06f252_06199.tif
znz,2,znz_75cdfa_08131.tif
dar,3,dar_353093_01061.tif
nia,4,nia_825a50_04436.tif
znz,0,znz_bd5c14_15296.tif
dar,1,dar_0a4c40_04016.tif
znz,2,znz_425403_14131.tif
dar,3,dar_42f235_02018.tif
znz,4,znz_06f252_06429.tif
dar,0,dar_42f235_01483.tif
znz,1,znz_33cae6_09949.tif
znz,2,znz_bc32f1_08822.tif
znz,3,znz_aee7fd_06900.tif
znz,4,znz_c7415c_12268.tif
znz,0,znz_bd5c14_15243.tif
znz,1,znz_3b20d4_10873.tif
znz,2,znz_aee7fd_07549.tif
znz,3,znz_9b8638_14616.tif
dar,4,dar_f883a0_03247.tif
dar,0,dar_f883a0_02355.tif
znz,1,znz_aee7fd_07363.tif
znz,2,znz_aee7fd_07522.tif
znz,3,znz_425403_14132.tif
znz,4,znz_9b8638_14753.tif
znz,0,znz_425403_13984.tif
ptn,1,ptn_abe1a3_05590.tif
znz,2,znz_3b20d4_10335.tif
znz,3,znz_33cae6_09847.tif
znz,4,znz_bc32f1_08852.tif
znz,0,znz_9b8638_14757.tif
znz,1,znz_aee7fd_07106.tif
znz,2,znz_3b20d4_11192.tif
znz,3,znz_c7415c_12155.tif
dar,4,dar_42f235_01950.tif
dar,0,dar_0a4c40_03832.tif
dar,1,dar_f883a0_02839.tif
znz,2,znz_3f8360_12686.tif
dar,3,dar_a017f9_00414.tif
znz,4,znz_bd5c14_15953.tif
znz,0,znz_3b20d4_10645.tif
dar,1,dar_42f235_02129.tif
dar,2,dar_353093_00806.tif
dar,3,dar_a017f9_00636.tif
dar,4,dar_0a4c40_04207.tif
dar,0,dar_0a4c40_04343.tif
znz,1,znz_bc32f1_09293.tif
acc,2,acc_a42435_04508.tif
znz,3,znz_bc32f1_09230.tif
dar,4,dar_42f235_02170.tif
dar,0,dar_f883a0_02920.tif
znz,1,znz_aee7fd_07240.tif
znz,2,znz_e52478_13485.tif
ptn,3,ptn_f49f31_05465.tif
dar,4,dar_b15fce_00165.tif
znz,0,znz_e52478_13453.tif
znz,1,znz_3f8360_13215.tif
znz,2,znz_425403_13886.tif
znz,3,znz_e52478_13606.tif
znz,4,znz_33cae6_09741.tif
znz,0,znz_425403_14414.tif
dar,1,dar_b15fce_00290.tif
dar,2,dar_f883a0_03351.tif
dar,3,dar_b15fce_00377.tif
znz,4,znz_06f252_06647.tif
znz,0,znz_75cdfa_07926.tif
mon,1,mon_401175_05872.tif
znz,2,znz_3b20d4_10679.tif
dar,3,dar_f883a0_03196.tif
znz,4,znz_33cae6_09797.tif
znz,0,znz_75cdfa_08506.tif
znz,1,znz_aee7fd_07420.tif
znz,2,znz_bd5c14_15332.tif
dar,3,dar_f883a0_02943.tif
dar,4,dar_b15fce_00369.tif
znz,0,znz_33cae6_10033.tif
dar,1,dar_42f235_01180.tif
znz,2,znz_9b8638_14636.tif
znz,3,znz_aee7fd_07430.tif
kam,4,kam_4e7c7f_16191.tif
znz,0,znz_aee7fd_07732.tif
znz,1,znz_bc32f1_09146.tif
dar,2,dar_42f235_01295.tif
znz,3,znz_e52478_13477.tif
dar,4,dar_0a4c40_04094.tif
dar,0,dar_f883a0_02970.tif
znz,1,znz_3b20d4_10980.tif
znz,2,znz_3f8360_12768.tif
dar,3,dar_353093_00889.tif
dar,4,dar_a017f9_00451.tif
znz,0,znz_9b8638_14878.tif
znz,1,znz_75cdfa_07804.tif
znz,2,znz_9b8638_14649.tif
dar,3,dar_42f235_01984.tif
znz,4,znz_3b20d4_10976.tif
dar,0,dar_0a4c40_04115.tif
dar,1,dar_0a4c40_04098.tif
dar,2,dar_0a4c40_03616.tif
dar,3,dar_0a4c40_03728.tif
znz,4,znz_06f252_06447.tif
ptn,0,ptn_abe1a3_05511.tif
znz,1,znz_06f252_06092.tif
znz,2,znz_076995_11312.tif
dar,3,dar_f883a0_02475.tif
znz,4,znz_e52478_13351.tif
ptn,0,ptn_abe1a3_05559.tif
znz,1,znz_425403_14165.tif
dar,2,dar_353093_00853.tif
znz,3,znz_9b8638_14996.tif
mon,4,mon_f15272_05800.tif
dar,0,dar_0a4c40_04267.tif
dar,1,dar_42f235_01658.tif
znz,2,znz_33cae6_09701.tif
znz,3,znz_33cae6_10091.tif
znz,4,znz_3f8360_13003.tif
acc,0,acc_665946_04811.tif
znz,1,znz_75cdfa_07788.tif
znz,2,znz_3f8360_13057.tif
znz,3,znz_c7415c_12375.tif
znz,4,znz_425403_14471.tif
dar,0,dar_0a4c40_04150.tif
znz,1,znz_3f8360_13149.tif
znz,2,znz_c7415c_12129.tif
znz,3,znz_bc32f1_09523.tif
dar,4,dar_42f235_01669.tif
dar,0,dar_0a4c40_03972.tif
znz,1,znz_bd5c14_15594.tif
dar,2,dar_0a4c40_04338.tif
znz,3,znz_3b20d4_10521.tif
znz,4,znz_3b20d4_10870.tif
dar,0,dar_0a4c40_04165.tif
znz,1,znz_3b20d4_10904.tif
ptn,2,ptn_abe1a3_05540.tif
znz,3,znz_06f252_06246.tif
znz,4,znz_aee7fd_07082.tif
znz,0,znz_06f252_06286.tif
znz,1,znz_425403_14261.tif
znz,2,znz_e52478_13540.tif
dar,3,dar_a017f9_00540.tif
znz,4,znz_bd5c14_15981.tif
znz,0,znz_bc32f1_09018.tif
dar,1,dar_0a4c40_03488.tif
mon,2,mon_401175_05898.tif
znz,3,znz_3b20d4_10802.tif
mon,4,mon_207cc7_05739.tif
znz,0,znz_33cae6_10066.tif
znz,1,znz_c7415c_12178.tif
znz,2,znz_06f252_06785.tif
acc,3,acc_665946_04695.tif
dar,4,dar_0a4c40_04054.tif
znz,0,znz_bd5c14_15664.tif
znz,1,znz_425403_14078.tif
znz,2,znz_75cdfa_08065.tif
dar,3,dar_42f235_01601.tif
znz,4,znz_3b20d4_10863.tif
znz,0,znz_33cae6_09768.tif
znz,1,znz_3f8360_13092.tif
znz,2,znz_9b8638_14840.tif
dar,3,dar_b15fce_00027.tif
znz,4,znz_bd5c14_15278.tif
znz,0,znz_33cae6_10263.tif
dar,1,dar_f883a0_03391.tif
acc,2,acc_665946_04670.tif
znz,3,znz_3f8360_13129.tif
dar,4,dar_b15fce_00268.tif
znz,0,znz_06f252_06684.tif
nia,1,nia_825a50_04417.tif
znz,2,znz_bc32f1_09500.tif
dar,3,dar_0a4c40_03874.tif
znz,4,znz_06f252_06271.tif
dar,0,dar_42f235_02315.tif
dar,1,dar_42f235_01340.tif
znz,2,znz_3f8360_12622.tif
znz,3,znz_bd5c14_16015.tif
znz,4,znz_9b8638_14680.tif
znz,0,znz_33cae6_10287.tif
znz,1,znz_bc32f1_08985.tif
znz,2,znz_06f252_06657.tif
znz,3,znz_bd5c14_15871.tif
znz,4,znz_bc32f1_08752.tif
mon,0,mon_493701_05633.tif
dar,1,dar_42f235_01683.tif
acc,2,acc_ca041a_05035.tif
dar,3,dar_0a4c40_04193.tif
znz,4,znz_076995_11701.tif
znz,0,znz_9b8638_15025.tif
znz,1,znz_33cae6_10196.tif
ptn,2,ptn_f49f31_05452.tif
znz,3,znz_06f252_05991.tif
znz,4,znz_06f252_06321.tif
znz,0,znz_3f8360_13081.tif
dar,1,dar_b15fce_00360.tif
znz,2,znz_75cdfa_08236.tif
acc,3,acc_ca041a_04944.tif
dar,4,dar_0a4c40_03729.tif
dar,0,dar_f883a0_02963.tif
znz,1,znz_aee7fd_07715.tif
acc,2,acc_665946_04706.tif
dar,3,dar_42f235_01907.tif
znz,4,znz_aee7fd_07642.tif
dar,0,dar_42f235_01695.tif
znz,1,znz_75cdfa_08552.tif
dar,2,dar_42f235_01414.tif
znz,3,znz_bd5c14_15218.tif
znz,4,znz_076995_11340.tif
znz,0,znz_076995_11481.tif
dar,1,dar_f883a0_02592.tif
znz,2,znz_c7415c_12147.tif
znz,3,znz_bc32f1_09303.tif
znz,4,znz_3b20d4_10716.tif
znz,0,znz_425403_13828.tif
znz,1,znz_bd5c14_15943.tif
dar,2,dar_f883a0_02947.tif
dar,3,dar_42f235_01439.tif
znz,4,znz_3f8360_13007.tif
znz,0,znz_3b20d4_10926.tif
znz,1,znz_aee7fd_07684.tif
znz,2,znz_3f8360_13157.tif
dar,3,dar_353093_00877.tif
znz,4,znz_bd5c14_16009.tif
dar,0,dar_a017f9_00575.tif
znz,1,znz_33cae6_09638.tif
znz,2,znz_bd5c14_15441.tif
dar,3,dar_42f235_02334.tif
znz,4,znz_33cae6_10062.tif
znz,0,znz_9b8638_14660.tif
znz,1,znz_e52478_13412.tif
znz,2,znz_75cdfa_08201.tif
znz,3,znz_bc32f1_08835.tif
znz,4,znz_3b20d4_10508.tif
znz,0,znz_33cae6_09958.tif
znz,1,znz_425403_13817.tif
znz,2,znz_3b20d4_10441.tif
dar,3,dar_f883a0_03034.tif
znz,4,znz_75cdfa_08499.tif
znz,0,znz_06f252_06018.tif
acc,1,acc_d41d81_05359.tif
mon,2,mon_493701_05640.tif
dar,3,dar_f883a0_02974.tif
znz,4,znz_bd5c14_15855.tif
znz,0,znz_3b20d4_10579.tif
znz,1,znz_06f252_06253.tif
znz,2,znz_06f252_06270.tif
znz,3,znz_425403_13667.tif
dar,4,dar_42f235_01668.tif
znz,0,znz_9b8638_15017.tif
znz,1,znz_bc32f1_09043.tif
znz,2,znz_bc32f1_08773.tif
znz,3,znz_06f252_06884.tif
znz,4,znz_bd5c14_15492.tif
znz,0,znz_bc32f1_09015.tif
znz,1,znz_3f8360_13158.tif
znz,2,znz_3f8360_13051.tif
znz,3,znz_bd5c14_16002.tif
mon,4,mon_207cc7_05782.tif
dar,0,dar_353093_00795.tif
znz,1,znz_75cdfa_07993.tif
dar,2,dar_f883a0_03215.tif
znz,3,znz_076995_11610.tif
ptn,4,ptn_abe1a3_05530.tif
znz,0,znz_c7415c_12039.tif
znz,1,znz_06f252_06024.tif
znz,2,znz_9b8638_14612.tif
znz,3,znz_425403_13795.tif
acc,4,acc_ca041a_04932.tif
znz,0,znz_bc32f1_08960.tif
acc,1,acc_ca041a_05013.tif
znz,2,znz_c7415c_12207.tif
znz,3,znz_bc32f1_09232.tif
znz,4,znz_9b8638_14675.tif
znz,0,znz_9b8638_14783.tif
znz,1,znz_3f8360_12963.tif
znz,2,znz_3f8360_12821.tif
znz,3,znz_c7415c_12369.tif
znz,4,znz_aee7fd_07090.tif
znz,0,znz_bd5c14_15665.tif
znz,1,znz_75cdfa_08272.tif
znz,2,znz_33cae6_09632.tif
znz,3,znz_75cdfa_08519.tif
znz,4,znz_06f252_05994.tif
acc,0,acc_d41d81_05175.tif
mon,1,mon_207cc7_05748.tif
znz,2,znz_aee7fd_07254.tif
znz,3,znz_75cdfa_08086.tif
znz,4,znz_3b20d4_10452.tif
znz,0,znz_33cae6_09974.tif
dar,1,dar_a017f9_00525.tif
dar,2,dar_f883a0_03234.tif
znz,3,znz_9b8638_15082.tif
acc,4,acc_ca041a_05072.tif
znz,0,znz_3b20d4_10841.tif
znz,1,znz_bc32f1_08817.tif
znz,2,znz_425403_14158.tif
znz,3,znz_3f8360_12918.tif
znz,4,znz_9b8638_14625.tif
dar,0,dar_353093_00838.tif
znz,1,znz_75cdfa_08317.tif
znz,2,znz_33cae6_09916.tif
znz,3,znz_aee7fd_07047.tif
dar,4,dar_353093_00937.tif
znz,0,znz_33cae6_09936.tif
dar,1,dar_f883a0_03289.tif
znz,2,znz_06f252_06872.tif
acc,3,acc_665946_04836.tif
znz,4,znz_33cae6_09644.tif
dar,0,dar_b15fce_00137.tif
nia,1,nia_825a50_04469.tif
acc,2,acc_d41d81_05267.tif
znz,3,znz_75cdfa_08356.tif
znz,4,znz_3f8360_13195.tif
znz,0,znz_e52478_13294.tif
znz,1,znz_bd5c14_15428.tif
znz,2,znz_c7415c_12205.tif
dar,3,dar_0a4c40_03892.tif
znz,4,znz_bd5c14_15431.tif
dar,0,dar_353093_00933.tif
znz,1,znz_bd5c14_15223.tif
znz,2,znz_9b8638_14945.tif
